27	986694
53	104365
52	184239
54	257321
47	809578
108	523868
102	110772
87	453037
101	413976
201	498304
202	19420
139	480215
199	361580
261	197453
338	358543
314	316944
270	803794
297	298345
390	718357
426	622095
372	962940
372	939551
378	430174
582	171826
609	163069
518	816239
512	416595
571	719934
475	146588
479	86067
628	212732
627	844130
740	414694
684	97571
633	480265
810	27371
813	691705
815	262373
843	155653
831	550666
861	211543
908	204611
982	928875
911	817319
883	731573
969	707241
927	690816
1115	226213
1064	845955
1101	573830
1084	33569
1028	373441
1034	227586
1080	86629
1098	886531
1025	401919
1113	362021
1267	473407
1145	470621
1197	585466
1155	60871
1248	578935
1162	653475
1180	996891
1158	176776
1188	844894
1272	668889
1339	912135
1290	160720
1274	787014
1367	85386
1366	29838
1289	308405
1274	447750
1277	786046
1530	478525
1416	487786
1554	545416
1502	898690
1546	988015
1416	490845
1471	475111
1555	565511
1526	90002
1445	357223
1431	417499
1569	923502
1654	406116
1713	973133
1565	894400
1586	840794
1604	492492
1617	64131
1605	447869
1749	719692
1728	912606
1713	129342
1752	568749
1758	876436
1853	537449
1908	392622
1833	968316
1787	564026
1897	151561
1816	213511
1759	777775
1865	629404
1838	315017
1819	183344
1870	107893
1822	493659
1838	55991
1818	607656
1810	952701
1856	231056
1794	510080
1901	211303
2044	618543
1955	472001
2198	842079
2187	316613
1970	228885
2126	352854
2106	599867
2084	975539
2189	756034
2128	824680
1952	654044
2191	808744
1981	594171
1946	116951
2023	406897
2138	451144
2158	269287
2204	751529
2420	434451
2529	474966
2474	851372
2366	396043
2530	275962
2313	842758
2308	604350
2396	346722
2516	846519
2442	441786
2357	864232
2289	333826
2457	447274
2389	771259
2327	278452
2263	911991
2465	703062
2253	318065
2564	961366
2545	634935
2274	608898
2410	95848
2984	946298
3000	166988
2997	578128
2960	6299
3079	926234
2714	31497
3001	5355
3073	375361
2977	292200
2971	389528
2625	565794
3052	90951
2722	957658
2876	969775
2864	422662
2727	374392
2879	140293
2701	734763
2614	368306
2899	154160
2920	887380
2629	624381
2725	961456
2829	672570
3092	764911
3262	804223
3532	118511
3814	330175
3872	675635
3869	201943
3562	592434
3146	933478
3959	466898
3819	455366
3097	446576
3298	34811
3953	574097
3745	233135
3426	119439
3605	829160
3436	392149
3407	412224
3878	708650
3979	995505
3932	947918
3701	455436
3790	64729
3752	905207
3329	794254
3654	749809
3401	505931
3816	305771
3179	296985
4697	1800
4669	52909
4294	173524
4780	226027
5047	624465
5042	256556
4647	77784
5063	108116
4865	776972
4365	192870
4756	16127
4904	414821
4311	494458
4071	918090
4760	14632
4404	409276
4756	316115
4844	163323
4778	504521
4798	74593
5043	317726
4279	344409
4629	218706
4782	556953
5074	224650
4886	587737
4816	940793
4159	477812
4187	921815
4477	895311
4920	452936
4332	15249
4395	584276
5030	892050
5040	241164
4949	336694
4078	884662
4250	958760
4520	814950
4630	278625
4841	999319
4364	891184
4450	39051
4524	85730
5033	217067
4848	986065
4671	748139
4764	115141
4278	482564
5522	86271
6037	16464
6025	817979
6335	263148
6096	369712
6363	584073
5432	508544
6000	390810
5450	466340
5655	957814
5171	546213
6124	682462
5435	65438
5955	444250
5712	177184
5595	772323
6192	242727
5437	644848
6194	349671
6112	822470
5543	697146
6209	957088
5162	124416
5777	665130
5448	324252
6046	153485
6396	574544
6423	666213
5488	546725
5142	682851
5787	7542
6441	563579
5164	106496
6523	620203
6095	169934
5243	91506
6514	200432
5518	625965
5807	577442
6369	758493
7575	761992
7787	366123
6956	826404
6880	14937
7782	22662
6717	462992
7906	182125
8104	414777
6626	634705
8286	524750
6754	51469
6609	803301
6661	799331
8313	551269
8351	679950
7935	894785
8268	672657
7637	691266
6725	304134
7100	196402
7869	657165
8028	484768
8180	307100
8088	101688
8195	966605
7921	123298
7907	612745
6724	593586
7620	431398
7166	664710
7820	667769
7015	565990
6792	680255
7195	816506
7604	136121
7489	914036
6764	864611
7929	736872
7877	756657
6659	996095
8267	626301
7366	677434
6826	421360
7869	379957
7879	373983
7355	233382
6707	503383
7359	916660
6691	501188
10325	490589
9613	757112
8878	508729
9496	513986
10062	111976
9940	728411
8693	463829
10200	727628
10260	559376
8609	709130
10028	492902
8677	59372
10220	572723
9227	145748
9310	255426
10302	571649
10301	23048
10052	803380
9953	607629
9277	520656
9940	263043
9314	111212
8885	707192
9036	929320
9111	901889
8598	298088
10155	654345
10305	155842
9115	170007
10489	134660
10348	452128
8424	361467
9025	760859
9996	37103
9314	719475
8868	529166
10428	256497
9316	555012
9413	526218
8489	260957
8859	734199
10527	268749
9613	186502
10053	378420
9666	412204
10233	329210
8746	626238
9012	420550
8557	229977
9647	607610
9665	637669
9585	565890
8458	982635
10158	252585
9256	532973
10407	708784
10363	811534
10065	948417
10273	61099
8413	556170
10399	204147
9498	274230
9146	22151
13193	955231
12324	469183
12156	338544
11935	613285
11017	154765
10673	745221
13188	102917
12736	139015
13047	451084
12211	371778
10833	609227
12937	878855
11761	119833
13051	345021
11640	785217
12891	810153
12094	138694
12276	340517
12851	742317
11774	410342
11101	639040
12375	140069
12531	908819
13071	474203
13135	809413
11383	176401
12130	236487
12820	245474
12453	833110
11015	256702
12738	290544
13102	943036
11531	884928
11641	174046
11613	993452
11241	69846
11105	729020
10627	159445
11561	355373
10822	401319
12944	527477
10992	585684
10981	955160
12733	24280
13290	532013
12244	563471
11062	226187
12026	621320
11643	31080
10785	117751
13480	533560
11112	667534
12711	365195
13116	132274
13261	731516
12003	168122
13585	993378
13374	234823
11269	767297
13522	863481
10936	700954
10935	211775
10636	157105
11544	489173
11158	276864
12115	743903
11347	42943
11563	724728
13340	809428
10924	665117
10767	878519
10781	179427
13451	533416
13109	527036
12865	833217
11033	700893
13505	470598
11025	548361
12639	649378
13471	134249
12838	893277
12886	654874
10887	270177
11444	366340
11946	617774
11179	63941
10876	964516
13044	254260
11456	371793
12121	436534
12724	294822
13418	453413
11424	616805
13112	826889
12444	650629
11595	602708
10627	930339
12666	883215
10853	43031
12006	807873
11821	756282
11261	255404
13595	319653
12609	129224
13460	210348
12773	676185
11140	207662
12189	971859
12542	162875
12485	471320
10634	187625
13448	604413
12067	808110
11648	545250
13518	529436
13585	947376
13231	134576
10767	771392
13249	980099
10908	761733
15195	458212
15840	630447
13904	883997
15041	87366
15994	789174
16971	304943
13772	913793
13700	62827
16277	689774
13767	794966
16674	634614
13614	871708
13891	690933
15258	986245
15862	861010
17029	402667
17112	677695
14534	756457
15335	926189
15897	71688
14170	28007
17176	953116
13945	429084
15486	818122
15069	201378
14226	303883
16563	795723
15718	810442
13694	532589
14398	541617
14705	469242
17010	350064
16885	286800
14348	772168
14022	787298
14396	368084
14133	177205
16671	980677
16262	587257
14986	623067
16936	396355
15107	785421
13890	292654
14214	507688
16079	8737
15295	952483
16176	790075
13987	503064
16125	245266
15945	807278
14982	703920
16153	782559
17195	350436
14527	199965
14765	244785
13619	747425
15780	398487
14233	313327
14128	726055
16974	262276
13925	251990
16477	935653
16371	385341
14403	202994
14801	404394
17010	77485
15451	723315
15775	189054
17118	677817
15567	307799
14144	264522
15044	62541
17058	398768
14148	29223
16738	621998
16835	345286
13986	264875
16690	291409
16217	86671
16878	160021
13661	857861
15722	631268
14817	402836
16595	521767
15931	331230
15072	682305
15015	321892
16719	817087
14500	968197
16252	604770
15479	760749
16906	345052
14834	940130
14401	576352
13995	433484
14216	725991
13707	75978
15428	267027
14329	735605
16804	458075
15452	936269
16360	681343
14695	96251
15187	134103
13995	811671
14671	291754
13760	844704
15210	803496
15298	155963
14971	379626
14565	742691
16865	67481
14659	65203
14538	779240
16670	769610
15368	649987
15468	247918
21578	886356
19081	563092
19094	874821
18117	187305
18422	474475
18974	633808
19351	860033
17402	713341
21156	524998
18858	127491
21214	971188
19096	463573
18957	803200
20001	583963
20209	391747
21913	942184
21871	938630
19981	968035
17829	824006
17609	680276
18381	115174
20914	171892
19477	993652
17375	162632
18874	299053
18696	21239
21733	739549
18650	668364
21317	711447
19952	283494
18153	152137
19661	553335
20820	388219
19166	770716
19831	7779
19191	97702
17599	817369
21665	537067
21446	660028
19922	595647
19236	938291
21120	790866
20223	97832
20610	832423
17882	615587
17843	279767
20279	727099
18115	598234
20364	598033
18511	923968
19160	780139
21511	969411
17819	669675
21438	372683
21284	308387
19358	387290
21916	762689
20790	445019
21590	152516
17607	857576
19580	233258
18554	75059
19571	686021
17507	822492
21110	389678
21965	651751
19071	551812
20517	826445
20398	889154
20182	637564
18804	647090
18319	720609
19354	118458
20606	791280
20572	542784
19418	815733
20894	863951
20779	843652
21067	381246
21339	150973
21574	22879
18754	381658
18368	726227
18061	203335
19514	863850
18219	353704
20298	751053
17724	17210
18442	909864
17844	194325
20912	170817
21194	750467
21449	932008
19941	438650
17381	364620
20652	969280
18891	634835
20121	146000
18213	299574
19897	777861
20867	353788
20230	680062
19898	569489
17356	695353
21520	461616
19162	542303
20441	378646
19421	379858
21514	265902
20654	942774
18145	278947
17435	719876
19226	231101
18028	899240
21894	939077
18181	922286
19037	781476
20564	387881
21940	877987
18138	393854
18683	778944
19978	307671
21039	905445
19154	603371
21686	31205
17457	440845
19265	949606
19382	601828
20564	735343
21886	272602
18673	90206
21291	649285
20583	63243
20138	819714
21474	301839
21382	718293
21477	813291
21509	587815
20734	726440
19958	87772
19415	162282
20068	118284
21620	938743
18755	679396
20274	658419
20122	62396
21129	440420
17862	658582
21104	115196
18028	93455
17918	653189
19541	98055
19626	841016
18666	648818
18198	368944
20753	197225
17908	699401
19108	337199
19672	273913
21179	349328
19236	305473
20697	928384
20642	783347
20753	604567
21444	378835
19851	217006
20338	100294
21498	94126
18400	861563
17424	21172
21388	307297
21656	418260
22433	680606
24009	217412
27496	108329
28350	686222
23291	609103
25233	890494
23522	86338
22046	242533
27509	243981
22293	895297
26858	68166
25387	888042
24167	901857
22376	386927
27030	870354
22658	584159
25853	184453
22301	692084
27769	11528
22817	342653
25257	304535
23621	359648
22655	45541
28587	737839
28313	460550
26761	933407
22638	745751
25369	449563
23048	285256
23387	458978
24178	393433
22574	4431
25720	53212
28358	292280
26950	235997
24403	353501
28982	728136
23447	909771
24511	258972
26702	268700
28168	639437
27343	981589
28197	403295
26420	336001
27078	331687
27070	940201
28882	397899
28440	679982
22776	990368
22519	854190
28539	401094
26243	697665
25316	596785
23712	473305
24461	58069
28334	330156
25521	760314
28893	118539
25829	129712
27371	635220
23958	365746
22837	598896
29038	925362
24296	318593
28392	715032
23109	454634
24572	653471
26483	976913
25166	263894
28446	53182
26323	601806
28464	132058
28554	362966
22653	472675
24840	350771
27110	433887
26514	311248
28662	421451
24979	986756
22160	390270
23474	220943
25837	312709
23796	114318
23378	609017
23500	510624
22229	754881
27876	181030
24139	435206
24621	628894
28785	219902
26437	337560
26232	460471
26914	104351
24532	538384
22436	690122
28071	32904
