60	905662
57	4824193
5	5937301
32	6045880
13	4000509
0	2339332
115	1273075
99	1176888
92	825315
109	1938652
114	1196456
88	1344141
156	1594246
196	6128901
182	3752577
155	3484736
169	2946191
310	4798836
293	2738130
335	2979367
234	502140
247	338213
259	4486269
359	2482832
463	2267026
438	654394
406	804532
445	4726575
472	5037588
421	2418299
588	1368425
477	1551823
605	1778846
487	5760222
539	3078966
482	2222256
528	161632
519	3648640
605	3318791
665	4931314
696	370203
742	2574464
708	4909735
714	5601799
739	3976357
634	4104281
728	4392796
782	5114953
798	2662920
825	1677082
801	1087579
845	3592855
864	3274135
858	877085
926	4051428
886	6103486
874	2952578
964	936243
899	5474489
932	5330811
919	3168383
893	2113829
888	4871995
1011	4600955
1101	5658343
1025	2062428
1022	4330531
1042	6196758
1085	42403
1038	261790
1073	4610350
1071	1978502
1076	6013062
1092	4898839
1106	3214827
1026	5576692
1045	5625199
1213	2693469
1225	119123
1199	5093577
1201	5745900
1155	1890148
1237	3914540
1236	5878088
1268	518789
1147	1816687
1190	4754104
1171	5345431
1246	2347952
1374	2596181
1316	215497
1387	2166559
1399	6124557
1297	3935824
1291	2038260
1363	278123
1277	4008624
1348	2372802
1410	1616132
1375	2103776
1306	2082094
1542	2208196
1507	6143495
1527	3551187
1530	3061767
1561	423963
1515	2887588
1526	2931081
1451	1949546
1489	937914
1539	6161752
1444	3830528
1511	3208950
1498	2282626
1525	4718507
1545	4852762
1678	3701632
1620	337384
1689	1973128
1594	4801996
1642	3892318
1708	4940466
1691	4684062
1665	2853767
1633	1741166
1617	396362
1719	3682206
1645	565416
1605	312470
1713	2309775
1659	2133017
1846	4374327
1851	5416464
1931	2428138
1824	3271570
1891	1718532
1934	4165884
1906	1503157
1754	1013314
1837	5974671
1826	5901028
1872	5458261
1827	3384682
1840	1252806
1930	1852534
1795	2005826
1846	3015816
1864	5848627
1819	4976984
1770	3513978
1844	197498
1766	3687758
1757	2393932
1773	3527614
1797	5948434
1870	2665340
1786	3467174
1757	5132882
1821	4591572
1826	1691438
2066	3967505
2134	4308460
2163	1737806
2174	3784737
2042	738979
2166	5400918
2171	617588
1979	5378783
2070	1649364
1956	6220325
2197	5512723
2008	2646624
2150	2810931
1958	3807642
1960	5220639
2066	1074122
2124	2961777
2194	4499130
2096	3245116
1978	5635526
2015	2509922
2084	579748
1991	3678085
1961	457448
1962	1432630
1957	4087705
2472	5232927
2489	6206952
2359	235623
2554	2728730
2346	4470243
2349	6094660
2313	1301040
2357	5687275
2325	5323164
2285	62318
2583	2143685
2492	4701194
2557	5814249
2269	1461739
2252	2559323
2405	3902470
2569	2147570
2338	3093825
2241	2229675
2543	4194815
2272	5056284
2588	4577629
2333	2619166
2559	4162714
2444	3864809
2360	4959365
2591	765319
2420	2461261
2577	1223690
2274	409778
2663	2191554
2971	2779290
2637	3859628
3073	1393163
3079	5405267
2614	5687664
2905	5901459
3079	5284116
3011	123565
2797	3786091
2790	3572962
2864	4672691
2710	1034108
3011	5726913
2821	306575
2989	1308622
2953	4510732
2693	1021710
2750	714837
2756	1877997
2872	5347384
2708	2401523
2786	2522865
2610	161576
2685	1320215
2877	1761102
2635	629468
2739	5004988
2812	3562060
2730	5570103
3079	5312025
2865	1537700
3660	6190848
3283	4436972
3120	2686560
3210	5565813
3626	5466662
3515	4127265
3589	601945
3878	67988
3920	749144
3864	2321464
3349	3461595
3663	4037269
3309	1620749
3336	4250421
3596	2821071
3352	2449462
3145	5563763
3243	2423747
3329	1180816
3569	1049211
3730	2892534
3681	4540013
3316	4567706
3828	1317305
3673	3885225
3545	4452790
3393	1242883
3776	4988136
3475	150387
3151	2175492
3818	2538896
3260	5146740
3698	369111
3912	1747777
3238	3625110
3996	3993727
3626	1819344
3408	6093064
3280	298754
4903	2845687
4243	5608153
4383	3254022
4938	1557667
4210	3002115
4315	5043267
4581	3065122
4569	1516622
4352	4055595
4258	6107407
4287	358340
4175	4242990
4838	590121
4100	4272092
4362	1852873
4158	5912642
4990	5440641
4248	4658885
4226	252475
5059	2034988
4055	1532812
4388	4232935
4536	2599020
4283	5767357
4730	3876531
4331	727504
4858	3235198
4306	3925694
4336	1779544
4240	500796
4797	207335
4121	3083390
4259	5968326
4038	3417435
4451	5215472
4381	5486208
4852	4354882
4367	2258717
4414	1507221
4093	1248243
4336	1580630
4656	756512
4773	2897659
4497	1172722
4532	533655
4916	323794
4123	2927680
4389	2488775
4051	1859923
4511	2873075
4389	614776
4753	6223918
4627	4776434
4508	5375452
4831	1062690
4839	3114764
4579	1428574
4594	4135643
4866	3436466
4406	5157718
4325	4704547
4161	774206
5064	5022114
4691	3751435
4031	5351007
4069	1664489
5566	5152616
6214	2617087
5573	187147
5333	5009373
6151	466020
5323	3052603
6510	2644297
5265	1378120
5851	1928290
5123	3050932
6147	1523312
5101	4882427
5829	1134860
6000	5868290
5371	3573393
5144	4387970
5886	5118810
6067	4561378
6362	3104371
5286	2524956
6277	1415764
5982	2761787
6142	3134364
5873	3819721
5399	5189546
5880	5521103
6037	4685001
5791	4462825
5476	4955532
5198	4582941
5387	1509570
5707	3452385
6060	882974
5154	3840917
5199	6058799
5137	5615736
5717	1760720
5226	5789427
6554	5749069
6069	3731703
5675	5216815
5824	1429463
6166	2798619
5241	78354
5186	3113061
5663	1968072
6228	3128662
5295	1675440
6191	49787
6163	481308
6301	3537475
5391	228837
5835	907360
5290	3272504
6182	1098510
6256	4930775
6487	6003502
5412	3945701
6518	2769938
8222	3936772
7611	1403011
8135	4420761
6970	5418068
7115	5449686
7238	816715
8039	5035443
7591	4153165
6611	1467374
7446	5780292
7723	1402894
8379	5504861
7430	5729847
6821	3154491
8053	3204765
8112	3390889
7702	3140210
7139	38268
7924	2699346
7240	734615
7540	976064
7093	650218
7183	2251819
6722	6095611
7007	1311456
6752	4304295
7000	1722632
7805	5069490
8300	2838258
7799	5627841
7140	963067
6796	2396580
7527	4899906
8121	5542668
7978	3944014
6986	591536
8301	890275
7883	6199899
7322	2205880
6822	1914460
6723	4843620
8260	94326
8043	4637408
6758	2868711
7333	4423169
6979	4035212
8212	5681391
7597	5199687
6947	4663332
7478	1657171
7256	1601163
8329	647097
6842	4104134
6902	2002936
7556	1646775
7262	3483844
7661	1306495
8248	5690871
7466	4729700
7252	1116535
8255	2587086
8193	5295751
7075	695350
7473	5273470
7138	201185
7641	5553059
7992	4291383
7933	1910376
7203	1278462
6586	232703
7717	83058
7635	37820
6630	1275255
7931	5538816
10467	2746256
10118	995610
10480	2444873
8756	4314626
10417	5995215
8796	2630461
8931	4236077
9527	1296193
10143	1357779
8557	184750
9989	5332230
9145	551193
8609	992528
9013	5285050
10347	2126201
10257	109478
9500	6082354
8452	3228986
9248	4771539
9503	3335503
8837	3511856
8855	1336824
10001	2068815
10531	2827752
8606	5168917
8504	109573
9832	1635954
10517	1628836
8465	3300974
9076	2772482
9455	3161794
9522	2079013
9780	2675270
8636	1216617
9018	4977577
9533	4654804
10220	5985087
10141	4442561
9271	4645950
8586	5061344
9884	703996
9568	1395112
10471	3355971
8556	3222774
8531	4079765
9473	4475382
10212	725466
8574	655788
10258	4690910
8847	2165965
9835	4553918
10229	5785244
8793	3419324
9399	5450611
9810	3390106
10062	4518909
9122	2269392
9115	2448554
9498	5409585
10341	2860627
9277	1842168
8455	642296
9798	1263635
9787	2802524
8781	5830126
10493	3347193
10575	4511106
8874	5385616
8511	6183628
9744	1844988
9405	1936103
9225	400965
8958	5231331
9365	5143947
8529	1204623
9010	4515307
8825	1441255
8461	5260650
9073	477999
8964	2555888
9928	3028644
8433	4221184
8947	326605
9270	263655
8433	3173084
8444	786810
9804	5796621
9661	442212
10066	606585
9553	765666
9848	4204732
10204	4825390
10219	2029901
10555	892436
12025	2376445
11199	1007664
12124	4657723
12031	5035038
13314	6072250
12976	298324
10849	975229
11086	1269713
11480	2551231
12945	5481865
11426	3420886
12051	5977521
13082	4231986
12609	5390412
13151	792694
10985	873234
12849	5126629
11951	3546763
12046	4999942
11288	1772437
12369	5012928
12482	430131
11244	4870706
11746	3103524
11306	4864861
11704	93042
13198	1466707
12224	5446508
11701	1494539
10799	5336
12042	550869
10820	1453877
12250	1900788
13218	3864446
13056	256670
10614	3172550
11140	5992659
12653	4213480
10821	4782841
10747	2656820
12382	545065
11948	5495785
12678	1579072
11361	4441118
13425	2094221
11471	6177583
11495	2025973
10829	1006244
11120	3863003
11112	4021190
11056	1147285
11393	3031454
10941	3524184
13506	4409412
10713	4218893
10752	4713916
11371	1990925
11850	4535122
12400	4524101
12649	6034062
11086	5897648
12416	3845623
10871	1229349
12340	4323435
12244	5860441
12356	4630235
11642	5158180
12443	2336256
11518	6035190
10835	18602
11883	2192386
13203	1875044
12586	2507130
13059	6074554
12195	3336388
13453	2639832
12857	3978958
12730	5674738
11574	3913136
12062	1660845
11423	6015467
11162	2746344
11125	4938163
10942	297472
10639	5205272
13246	5863656
13104	5166768
13286	2651482
12433	98754
12640	2377521
13088	2385205
12264	3636948
11987	2717933
11265	5548241
12027	3364623
12705	4543382
13026	2993566
12391	5086490
11027	2486229
11311	5934994
12336	4188988
11829	4065024
11797	2721518
11864	3838237
12426	2303425
12586	3125459
12794	3433128
12732	4780243
11774	677069
11800	3372801
13498	3642278
12296	4950919
10832	2296287
11334	1564005
13561	3265381
12646	5578043
11437	4464957
12781	2422460
12370	4898792
12027	2840545
12164	4753213
12340	1819529
13116	2316591
10936	5175570
11998	4040147
10582	691046
13049	1967747
11614	3337216
11948	2057093
12139	4151000
11601	3602046
13067	3495398
13550	1572754
11062	5585398
12425	5926780
12159	5309948
11076	1377819
10924	3303426
12004	6188463
13293	618718
13008	1586683
10601	5047210
12859	287728
11900	2806707
12015	3626248
13021	877179
12407	3190143
10704	1518697
12178	2882199
11650	3190733
10681	582201
11045	426796
10621	6175720
13116	5890522
11200	918582
10835	3260459
11404	2727845
11398	5299088
11561	5249343
11149	3239753
12140	2364603
12370	23659
11086	2584411
13337	4961466
11106	5874680
13254	976644
12802	3545406
11427	2919086
12415	12160
11421	5719484
13533	692170
11920	5590593
12546	6028231
16254	4739264
17243	1880701
14609	2032702
15447	6243234
16448	4182451
14179	6083489
14493	1481408
15466	4106196
16896	4366718
16561	4224001
13682	4292580
17021	1144918
13639	5260254
13938	4701651
15279	4185552
16142	1456184
16951	690465
15476	3370364
15021	5363986
14442	2601375
16619	4336182
16693	5838414
14102	4347200
17134	1395268
14594	2736323
14050	909048
13924	574568
13677	825507
15887	955621
16127	1792514
14685	4176040
16504	2763745
16084	1938564
15436	5851473
15194	4555745
13986	27214
16486	734438
14197	2975789
15850	4259722
16279	684279
16236	2005502
15186	3403456
16151	1035306
14336	4136605
16766	4837169
13784	215433
16141	1711066
13941	1648824
16923	3788199
14529	5236288
13819	1092478
16240	998969
14159	415390
14937	458601
16003	1874404
16272	3716215
16868	1287675
14207	1145453
17130	859447
15924	1065803
16023	2457427
15477	4971836
13742	4280458
16594	567764
14082	5673564
13882	3235593
14855	809374
15819	3328202
16579	3021698
17237	1795809
14903	4197254
15142	3793894
14457	988222
16563	5705408
16238	3978067
17191	5242662
16092	1163576
14326	1611950
16140	4541730
16511	5779410
13780	3472322
15338	4573331
15910	2474147
13776	4411384
14500	3574531
14024	1665298
16536	3033265
14978	1497114
16718	4305181
15792	4219784
16157	5064888
15496	1106187
14960	1923397
15231	5321480
15412	2044201
14958	5446058
14403	1838297
15333	3077191
16493	5706615
16402	3404584
17013	5219
15327	2392288
16388	202388
14828	4975148
16378	3379491
14713	188552
16370	988403
14131	92461
14006	1401983
15513	383409
16997	15299
16003	1039009
17250	5550714
14325	454291
15925	4563069
15409	2242695
15986	138484
15980	364942
14476	3247296
14711	3616802
15875	5395471
16269	1636755
16944	2612476
14934	4184661
15940	4425627
16970	4994036
14300	1871858
16283	2563975
15252	3710597
15218	4394640
15656	6071115
15121	2790494
16524	6235879
14933	1803568
13715	5410384
16762	326155
16286	666010
16165	4839584
14934	5796740
16747	4571555
14386	1230518
15752	1145003
15902	5804913
16587	3671737
16290	2808656
14759	5642375
16803	2041167
15420	3289568
15470	4205536
14923	3443662
17083	1828651
15454	5913850
14803	1492432
14033	1006343
15403	867941
13944	2288004
16764	2888736
13663	4043090
16485	1443345
17171	1920541
16885	852514
15123	436853
14720	3324919
15024	3191608
14742	2469973
14874	3147595
14686	5938460
15459	865079
13652	5829304
15129	5462860
15871	2972171
14376	1419356
14221	3008763
16111	850200
14470	5806072
18999	5167856
19378	1099702
17955	4452099
20958	2546213
17592	1129888
21590	2906091
21516	2643117
20260	1774347
17847	700434
21104	5377847
22020	187111
21466	5433863
21267	2642719
21255	5963940
19584	3248921
21094	3614515
18618	4820794
20926	5651395
17503	2765091
17388	1480991
22030	309889
19900	5789891
17359	5252702
18984	3373203
18047	4191407
19114	5734517
18995	3667317
19142	1253203
17354	249450
20217	5555174
19819	5904116
20743	1267935
20809	4223579
19396	1731218
20505	1298738
19040	4209833
19938	4790919
20975	46477
17677	1413318
18546	5536157
18180	1566224
18235	2600059
21413	742927
18902	3182510
18230	5536778
20736	5114154
21637	4410709
20415	3901529
17754	2500239
19945	5258592
21254	535602
21493	3106160
18929	2714270
19762	494894
19083	630813
18128	2798498
21425	1076733
18796	2261
20099	2331929
18631	4354244
21244	5813928
20654	3876135
17457	943344
19396	5137578
20457	3856038
21254	2692449
17759	5669522
21467	3796542
19664	3732805
18338	501607
20320	4551568
20072	4830829
21610	4080364
18945	3749538
18184	494830
18797	252053
20456	745455
21766	1779248
19389	2061273
19827	4409996
20652	4285070
20372	3310535
18178	2244002
19836	1036475
18933	3368520
19039	5848077
20561	4854217
21776	721805
19331	2310123
20101	4300232
17652	5058961
20279	2757488
18914	5025803
21915	394941
19509	3803490
19357	5828695
19432	866394
21255	4667756
21036	2271461
20942	3315871
17738	2445410
21746	4922836
17417	2622790
19702	5026257
17757	1500510
20884	5099953
21423	1944012
21616	5670691
17854	5450236
19125	2371987
18553	2195994
19403	2013716
18148	747800
21097	2706167
19556	1854591
19631	789607
21941	148553
18213	5034147
20468	3365966
20908	330455
19016	682357
20596	2155658
18097	5243005
21730	3819860
17383	2841849
17706	3443531
20021	5181406
17890	800989
20082	3659818
21234	3350761
20592	1475543
18544	756947
17314	5429275
19144	955555
20918	1904609
19140	4630067
21528	1003438
21937	4093587
21977	1695796
18699	3151545
21445	3225960
17493	5719905
17777	4858928
20798	1958120
20410	1422462
18420	4590533
20525	5864849
20317	3742467
20590	1897252
19486	5729295
19858	3635002
18905	567360
20006	5839096
19412	3203683
18594	438292
17875	3535321
20014	1124608
19588	5207585
19594	4853353
21103	4342122
21807	4426340
18675	5074839
21379	740079
18678	5265071
21203	3775934
20248	470836
21228	241830
19239	1706003
18309	4595919
18045	4889820
18377	1735881
18793	4262863
18096	4206431
20153	546777
19952	4270883
20167	3153178
21724	5310642
21027	471151
17883	2795456
19546	3260852
20270	1041575
19227	5747271
19260	3770310
21542	1805950
18438	1297412
19401	2939781
21151	5816207
19296	3021248
20710	2112992
20447	5709821
18285	3160934
20465	4792058
19892	670971
20000	5019279
20953	5720575
17958	6221542
18363	3907171
19476	6239283
21315	1369327
17402	1714709
19476	784914
18918	4138330
21002	1220564
20282	102119
20715	6026424
17419	1156502
21491	2794599
19195	4773582
18899	1160540
17542	4090529
20321	3290861
17765	5598298
19931	1479086
20296	1536276
19143	5601902
18195	4873926
18589	5080626
20766	3767724
17611	5210670
19590	5084350
21578	3213793
19286	2405399
20182	3779782
17598	3459236
21535	3313980
17908	3440320
20279	1157376
20566	5472136
18596	4657195
18906	3361932
18889	6244430
19807	105163
18881	2089748
19931	1552424
19054	4675152
21945	5524821
19000	1061055
21274	1845071
18030	1832635
21807	4234524
18374	4485101
21723	4028749
18348	5015338
20501	4981868
20147	3716419
21975	4143303
18449	5371603
21808	2871895
19263	226634
